url,event score
http://opinionator.blogs.nytimes.com/2013/06/06/big-pot/,0.006669282071400549
http://www.foxnews.com/politics/2012/04/26/obama-still-unclear-on-medical-marijuana/,0.006717627982395182
http://www.foxnews.com/politics/2013/12/06/relaxed-vermont-pot-laws-may-lead-to-legalization/,0.00674373795761079
http://www.foxnews.com/leisure/2014/10/17/hershey-settles-lawsuit-with-colorado-pot-company-whose-edibles-resembled/,0.006764374295377677
http://www.msnbc.com/the-last-word/war-marijuana-racially-biased-new-report,0.006811989100817439
http://www.nytimes.com/aponline/2014/09/30/us/ap-us-marijuana-salmon-threat.html,0.006874095513748191
http://www.nytimes.com/2014/06/27/opinion/mandatory-sentencing-for-medical-marijuana.html,0.006913303437967115
http://www.foxbusiness.com/economy-policy/2014/02/14/obama-administration-opens-banks-to-marijuana-businesses/,0.006937561942517344
http://www.foxnews.com/leisure/2012/11/21/with-pot-legal-police-worry-about-road-safety/,0.006968641114982578
http://www.nytimes.com/aponline/2014/03/20/us/ap-us-medical-pot-munchies-ban.html,0.0070101647388713636
http://www.npr.org/2014/02/23/280310526/with-support-for-marijuana-concern-over-driving-high-grows?ft=3&f=,0.007057846664821478
http://www.foxnews.com/politics/2014/10/06/colorado-welfare-recipients-withdraw-money-in-hawaii-st-thomas-vegas/,0.00706436420722135
http://www.nytimes.com/reuters/2014/06/13/business/13reuters-canada-marijuana-ipo.html,0.007183604479188675
http://www.npr.org/2012/02/13/146826169/mendocino-ending-its-medical-marijuana-experiment?ft=3&f=,0.007229537825974697
http://www.nytimes.com/2014/08/10/us/politics/medical-marijuana-research-hits-the-wall-of-federal-law.html,0.007252310211720669
http://www.nytimes.com/aponline/2014/05/02/world/americas/ap-lt-uruguay-mujica.html,0.007282031096240898
http://www.nytimes.com/reuters/2014/09/30/us/30reuters-health-marijuana.html,0.007312614259597806
http://www.foxnews.com/politics/2013/12/30/drones-placentas-and-transgender-students-new-laws-in-2014-cover-much-ground/,0.0073152889539136795
